"id_sensor","subsriber_reg_ip","cloudpbx__reg_ip"
801,2393489749,3227975504
801,2393489750,3227975504
902,2393489751,1654599248
801,2393489756,3227975504
902,2393489758,1654599248
801,2393489758,3227975504
24,2393489759,1654599248
801,2393489759,3227975504
902,2393489762,1654599248
801,2393489762,3227975504
902,2393489763,1654599248
902,2393489764,1654599248
902,2393489765,1654599248
902,2393489767,1654599248
801,2393489767,3227975504
802,2393489768,3227975504
902,2393489769,1654599248
801,2393489769,3227975504
902,2393489770,1654599248
24,2393489771,1654599248
902,2393489772,1654599248
902,2393489773,1654599248
902,2393489774,1654599248
902,2393489775,1654599248
24,2393489778,1654599248
801,2393489778,3227975504
801,2393489779,3227975504
902,2393489780,1654599248
902,2393489783,1654599248
902,2393489784,1654599248
24,2393489784,1654599249
801,2393489784,3227975504
902,2393489785,1654599248
801,2393489785,3227975504
801,2393489786,3227975504
801,2393489788,3227975504
801,2393489791,3227975504
801,2393489792,3227975504
801,2393489794,3227975504
801,2393489795,3227975504
801,2393489797,3227975504
902,2393489801,1654599248
801,2393489801,3227975504
801,2393489802,3227975504
801,2393489803,3227975504
902,2393489804,1654599248
902,2393489805,1654599248
801,2393489808,3227975504
802,2393489812,3227975504
902,2393489817,1654599248
24,2393489818,1654599248
902,2393489819,1654599248
24,2393489822,1654599248
801,2393489822,3227975504
902,2393489824,1654599248
902,2393489827,1654599248
902,2393489828,1654599248
902,2393489830,1654599248
902,2393489831,1654599248
24,2393489833,1654599248
24,2393489834,1654599248
801,2393489834,3227975504
801,2393489836,3227975504
801,2393489838,3227975504
801,2393489840,3227975504
801,2393489841,3227975504
902,2393489842,1654599248
902,2393489842,1654599249
802,2393489842,3227975504
902,2393489846,1654599248
902,2393489848,1654599248
801,2393489848,3227975504
902,2393489851,1654599248
902,2393489852,1654599248
801,2393489852,3227975504
902,2393489853,1654599248
801,2393489855,3227975504
902,2393489856,1654599248
801,2393489856,3227975504
902,2393489859,1654599248
801,2393489859,3227975504
801,2393489861,3227975504
24,2393489868,1654599248
902,2393489872,1654599248
802,2393489873,3227975504
801,2393489874,3227975504
801,2393489876,3227975504
801,2393489877,3227975504
801,2393489879,3227975504
24,2393489880,1654599248
902,2393489884,1654599248
902,2393489887,1654599248
801,2393489888,3227975504
902,2393489890,1654599248
24,2393489895,1654599248
902,2393489896,1654599248
801,2393489897,3227975504
902,2393489898,1654599248
902,2393489900,1654599248
801,2393489902,3227975504
902,2393489903,1654599248
801,2393489903,3227975504
24,2393489905,1654599248
902,2393489907,1654599248
801,2393489909,3227975504
801,2393489910,3227975504
801,2393489914,3227975504
902,2393489916,1654599248
801,2393489916,3227975504
801,2393489918,3227975504
24,2393990668,1654599248
801,2393990668,3227975504
801,2393990668,3227975505
902,2393990862,1654599248
801,2393990862,3227975505
902,2393990864,1654599248
902,2393990864,1654599249
801,2393990864,3227975504
801,2393990864,3227975505
24,2393990925,1654599248
801,2393990925,3227975504
24,2393990984,1654599248
801,2393990984,3227975504
801,2393990984,3227975505
802,2393991039,3227975504
902,2393991154,1654599248
801,2393997824,3227975504
801,2393997826,3227975504
24,2393997827,1654599248
801,2393997828,3227975504
24,2393997829,1654599248
801,2393997829,3227975504
801,2393997830,3227975504
902,2393997831,1654599248
902,2393997831,1654599249
24,2393997832,1654599248
801,2393997832,3227975504
902,2393997833,1654599249
24,2393997835,1654599248
24,2393997836,1654599248
24,2393997837,1654599248
802,2393997837,3227975505
801,2393997839,3227975504
801,2393997840,3227975504
24,2393997841,1654599248
801,2393997841,3227975504
801,2393997842,3227975504
801,2393997842,3227975505
902,2393997844,1654599248
801,2393997844,3227975504
801,2393997846,3227975504
801,2393997846,3227975505
801,2393997848,3227975504
801,2393997849,3227975505
902,2393997851,1654599248
801,2393997851,3227975505
24,2393997852,1654599248
801,2393997852,3227975504
902,2393997854,1654599248
24,2393997855,1654599248
902,2393997855,1654599249
902,2393997857,1654599249
801,2393997859,3227975504
802,2393997859,3227975505
801,2393997861,3227975505
801,2393997862,3227975504
24,2393997863,1654599248
801,2393997863,3227975504
801,2393997863,3227975505
801,2393997864,3227975504
801,2393997864,3227975505
902,2393997865,1654599248
801,2393997865,3227975504
24,2393997866,1654599248
801,2393997866,3227975504
801,2393997866,3227975505
801,2393997867,3227975504
801,2393997868,3227975504
801,2393997868,3227975505
24,2393997869,1654599248
24,2393997871,1654599248
801,2393997871,3227975504
801,2393997871,3227975505
801,2393997874,3227975504
801,2393997875,3227975504
801,2393997875,3227975505
902,2393997876,1654599248
801,2393997877,3227975504
801,2393997880,3227975504
24,2393997881,1654599248
24,2393997883,1654599248
801,2393997884,3227975504
24,2393997886,1654599248
24,2393997887,1654599248
801,2393997887,3227975504
801,2393997889,3227975504
801,2393997891,3227975504
801,2393997891,3227975505
24,2393997892,1654599248
801,2393997892,3227975504
801,2393997892,3227975505
24,2393997894,1654599248
902,2393997894,1654599249
801,2393997894,3227975505
24,2393997895,1654599248
902,2393997895,1654599249
801,2393997895,3227975504
801,2393997895,3227975505
24,2393997896,1654599248
801,2393997896,3227975504
24,2393997897,1654599248
801,2393997897,3227975504
801,2393997897,3227975505
24,2393997899,1654599248
801,2393997900,3227975504
801,2393997900,3227975505
902,2393997903,1654599248
801,2393997903,3227975504
801,2393997903,3227975505
801,2393997905,3227975504
801,2393997906,3227975504
802,2393997906,3227975505
24,2393997907,1654599248
801,2393997907,3227975504
801,2393997907,3227975505
24,2393997909,1654599248
802,2393997909,3227975504
801,2393997909,3227975505
801,2393997910,3227975504
801,2393997911,3227975505
801,2393997912,3227975504
24,2393997913,1654599248
801,2393997914,3227975505
801,2393997916,3227975505
801,2393997917,3227975504
24,2393997918,1654599248
801,2393997919,3227975504
24,2393997920,1654599249
902,2393997922,1654599248
902,2393997922,1654599249
801,2393997923,3227975504
801,2393997923,3227975505
902,2393997924,1654599249
801,2393997925,3227975504
801,2393997925,3227975505
801,2393997926,3227975505
24,2393997929,1654599248
801,2393997930,3227975505
24,2393997934,1654599248
801,2393997935,3227975504
24,2393997937,1654599248
24,2393997938,1654599248
801,2393997938,3227975504
24,2393997939,1654599248
24,2393997939,1654599249
801,2393997939,3227975504
24,2393997940,1654599249
801,2393997941,3227975504
801,2393997941,3227975505
801,2393997942,3227975505
801,2393997945,3227975505
24,2393997946,1654599248
24,2393997948,1654599248
902,2393997948,1654599249
801,2393997948,3227975504
802,2393997948,3227975505
801,2393997949,3227975505
24,2393997950,1654599248
801,2393997950,3227975505
24,2393997951,1654599248
801,2393997951,3227975504
902,2393997952,1654599248
802,2393997952,3227975505
801,2393997953,3227975505
902,2393997955,1654599249
801,2393997955,3227975505
801,2393997957,3227975504
801,2393997958,3227975504
802,2393997960,3227975505
801,2393997961,3227975504
801,2393997961,3227975505
24,2393997962,1654599248
801,2393997962,3227975504
801,2393997964,3227975504
801,2393997965,3227975505
24,2393997966,1654599248
801,2393997967,3227975504
801,2393997967,3227975505
902,2393997968,1654599249
801,2393997968,3227975504
802,2393997968,3227975505
24,2393997970,1654599248
801,2393997971,3227975504
902,2393997972,1654599249
802,2393997972,3227975504
801,2393997973,3227975504
801,2393997974,3227975505
24,2393997975,1654599248
802,2393997975,3227975504
801,2393997975,3227975505
24,2393997976,1654599248
801,2393997976,3227975504
902,2393997977,1654599248
801,2393997977,3227975504
801,2393997977,3227975505
24,2393997978,1654599248
801,2393997978,3227975504
24,2393997979,1654599248
801,2393997980,3227975504
801,2393997980,3227975505
24,2393997981,1654599248
24,2393997982,1654599248
902,2393997983,1654599249
801,2393997983,3227975504
24,2393997984,1654599248
801,2393997984,3227975505
24,2393997986,1654599248
801,2393997986,3227975504
801,2393997986,3227975505
24,2393997987,1654599248
801,2393997987,3227975504
802,2393997987,3227975505
902,2393997990,1654599248
801,2393997990,3227975505
902,2393997992,1654599248
24,2393997993,1654599248
24,2393997994,1654599248
902,2393997995,1654599249
801,2393997995,3227975504
24,2393997996,1654599248
801,2393997996,3227975504
24,2393997998,1654599248
801,2393997998,3227975504
24,2393997999,1654599248
801,2393997999,3227975504
801,2393997999,3227975505
902,2393998000,1654599248
801,2393998000,3227975504
801,2393998001,3227975505
24,2393998005,1654599248
902,2393998005,1654599249
801,2393998005,3227975504
801,2393998005,3227975505
24,2393998006,1654599248
801,2393998006,3227975504
24,2393998007,1654599248
902,2393998007,1654599249
801,2393998007,3227975505
24,2393998008,1654599248
801,2393998008,3227975505
801,2393998009,3227975504
802,2393998010,3227975505
902,2393998011,1654599248
24,2393998012,1654599248
902,2393998012,1654599249
801,2393998012,3227975504
801,2393998013,3227975504
24,2393998015,1654599249
801,2393998015,3227975504
24,2393998016,1654599248
24,2393998018,1654599248
801,2393998018,3227975504
801,2393998018,3227975505
24,2393998021,1654599248
801,2393998021,3227975504
902,2393998022,1654599248
801,2393998023,3227975505
801,2393998025,3227975504
902,2393998026,1654599248
801,2393998026,3227975504
24,2393998029,1654599248
801,2393998029,3227975504
902,2393998030,1654599248
801,2393998031,3227975504
801,2393998032,3227975505
24,2393998033,1654599248
801,2393998033,3227975504
902,2393998034,1654599248
801,2393998034,3227975504
801,2393998034,3227975505
902,2393998035,1654599248
801,2393998035,3227975504
902,2393998036,1654599248
902,2393998036,1654599249
801,2393998037,3227975504
24,2393998038,1654599248
801,2393998038,3227975504
24,2393998039,1654599248
801,2393998039,3227975504
801,2393998039,3227975505
801,2393998040,3227975504
801,2393998042,3227975505
24,2393998043,1654599248
801,2393998043,3227975504
801,2393998043,3227975505
902,2393998044,1654599248
801,2393998044,3227975505
902,2393998047,1654599248
801,2393998047,3227975504
902,2393998049,1654599248
801,2393998049,3227975504
801,2393998050,3227975504
24,2393998051,1654599248
902,2393998051,1654599249
801,2393998053,3227975504
24,2393998054,1654599248
801,2393998054,3227975504
801,2393998055,3227975504
801,2393998055,3227975505
801,2393998056,3227975504
902,2393998057,1654599248
902,2393998057,1654599249
801,2393998057,3227975504
801,2393998060,3227975504
24,2393998063,1654599248
801,2393998063,3227975504
801,2393998063,3227975505
801,2393998064,3227975505
24,2393998065,1654599248
801,2393998065,3227975504
801,2393998066,3227975504
801,2393998067,3227975504
801,2393998069,3227975505
801,2393998070,3227975504
801,2393998070,3227975505
802,2393998071,3227975505
801,2393998072,3227975505
902,2393998073,1654599249
801,2393998073,3227975504
801,2393998074,3227975505
24,2393998075,1654599248
24,2393998076,1654599248
801,2393998076,3227975504
802,2393998076,3227975505
24,2393998077,1654599248
902,2393998077,1654599249
24,2393998078,1654599248
801,2393998078,3227975504
24,2394021867,1654599248
801,2394021867,3227975504
801,2394021867,3227975505
501,2394114878,3227975248
501,2394115437,3227975248
902,2395851335,1654599248
24,2427240508,1654599248
501,2427240508,3227975248
801,2427240508,3227975505
801,2468224768,3227975505
502,2478973759,3227975248
802,2478973759,3227975505
24,2479012700,1654599249
501,2479012700,3227975248
801,2479012700,3227975504
801,2479013111,3227975504
24,2486945690,1654599248
902,2486945690,1654599249
502,2486945690,3227975248
501,2486945690,3227975249
801,2486945690,3227975505
801,2516106145,3227975505
902,2548442277,1654599248
801,2548442277,3227975505
902,2548827754,1654599249
501,2561146439,3227975249
801,2563669254,3227975504
902,2563669269,1654599249
902,2563669275,1654599249
801,2563669275,3227975504
902,2563669286,1654599249
902,2563669302,1654599249
902,2563669305,1654599249
801,2563669326,3227975504
801,2563669348,3227975504
502,2563669391,3227975248
801,2563669391,3227975504
801,2563669397,3227975504
902,2563669403,1654599249
801,2563669403,3227975504
801,2563669408,3227975504
801,2563669422,3227975504
801,2563669428,3227975504
801,2563669436,3227975504
801,2563669446,3227975504
501,2563669447,3227975248
902,2563669469,1654599249
801,2563669469,3227975504
502,2584043669,3227975248
24,2584044148,1654599248
502,2584044148,3227975248
801,2584044148,3227975505
24,2584045468,1654599248
502,2584045468,3227975248
902,2584060153,1654599248
501,2584060153,3227975248
801,2584060153,3227975505
502,2584083817,3227975249
902,2585007774,1654599248
501,2585007774,3227975248
801,2585007774,3227975505
501,2585026462,3227975248
801,2585026462,3227975505
501,2585030467,3227975248
501,2585030498,3227975248
501,2585031156,3227975248
502,2585031344,3227975248
501,2585031398,3227975248
502,2585039097,3227975248
502,2585046846,3227975248
801,2585046846,3227975505
24,2621000113,1654599248
24,2621000860,1654599248
24,2621000860,1654599249
902,2621001610,1654599248
902,2621001610,1654599249
801,2621001610,3227975504
801,2621001610,3227975505
24,2621008393,1654599248
902,2621008478,1654599248
902,2621029445,1654599248
902,2621034011,1654599248
501,2657768988,3227975249
902,2675364373,1654599248
501,2675364373,3227975248
801,2675364373,3227975505
501,2713246882,3227975248
501,2728133183,3227975248
902,2728149921,1654599248
501,2728149921,3227975248
802,2728149921,3227975505
902,2728152707,1654599248
502,2728152707,3227975249
801,2728152707,3227975505
501,2728153007,3227975248
501,2728224779,3227975248
502,2728249459,3227975248
902,2730633589,1654599248
801,2730633589,3227975505
502,2731908580,3227975248
501,2734343474,3227975248
801,2734343474,3227975504
24,2734608099,1654599249
801,2734608099,3227975504
801,2734608099,3227975505
801,2734649371,3227975504
24,2734649389,1654599249
801,2734649389,3227975504
24,2734649395,1654599249
801,2734649395,3227975504
801,2734649413,3227975504
24,2734649919,1654599248
24,2734649919,1654599249
801,2734649919,3227975504
902,2734649927,1654599249
501,2734649927,3227975248
801,2734649927,3227975504
801,2734650032,3227975504
902,2734650036,1654599249
501,2734650036,3227975248
801,2734650036,3227975504
501,2734650052,3227975248
801,2734650052,3227975504
24,2734659067,1654599248
501,2734659067,3227975248
801,2734659067,3227975505
801,2788193942,3227975504
24,2789132876,1654599248
502,2789132876,3227975248
801,2789132876,3227975505
902,2789142005,1654599248
801,2789142005,3227975505
501,2794041424,3227975248
501,2794041684,3227975248
501,2794042355,3227975248
801,2796166285,3227975505
902,2796166483,1654599248
801,2796166537,3227975505
801,2796166541,3227975505
902,2796166617,1654599248
801,2796166627,3227975505
902,2796166710,1654599248
801,2796166755,3227975505
902,2796166792,1654599248
801,2796166821,3227975505
801,2796166841,3227975505
902,2796166863,1654599248
802,2796166908,3227975505
801,2796166962,3227975505
902,2796167122,1654599248
801,2796167321,3227975505
801,2796167333,3227975505
801,2796167378,3227975505
801,2796167429,3227975505
801,2796167580,3227975505
902,2796167634,1654599248
801,2796167674,3227975505
801,2796167803,3227975505
801,2796167818,3227975505
801,2796167955,3227975505
801,2796168005,3227975505
801,2796168048,3227975505
902,2796168074,1654599248
801,2796168139,3227975505
902,2796168147,1654599248
802,2796168186,3227975505
501,2796168639,3227975248
501,2796168685,3227975248
501,2796169378,3227975248
501,2796169862,3227975248
501,2796169949,3227975248
501,2796170012,3227975248
501,2796170028,3227975248
501,2796170062,3227975248
501,2796170080,3227975248
501,2796170231,3227975248
801,2796215303,3227975505
801,2796215329,3227975505
801,2796215336,3227975505
801,2796215360,3227975505
801,2796215370,3227975505
801,2796215386,3227975505
801,2796215387,3227975505
801,2796215393,3227975484
801,2796215393,3227975505
801,2796215400,3227975505
801,2796215476,3227975505
801,2796215507,3227975505
801,2796215534,3227975484
801,2796215534,3227975505
801,2796215540,3227975505
801,2796215569,3227975505
801,2796215600,3227975505
801,2796215605,3227975505
801,2796215618,3227975505
902,2796215625,1654599248
801,2796215626,3227975505
802,2796215634,3227975505
24,2796215660,1654599248
501,2796215660,3227975249
801,2796215660,3227975484
801,2796215660,3227975505
801,2796215679,3227975505
801,2796215689,3227975505
801,2796215730,3227975505
801,2796215842,3227975505
24,2796215872,1654599248
801,2796215872,3227975484
801,2796215872,3227975505
801,2796215892,3227975505
801,2796215933,3227975505
801,2796215957,3227975505
902,2796216028,1654599248
801,2796216028,3227975484
801,2796216028,3227975505
801,2796216052,3227975505
801,2796216054,3227975505
801,2796216073,3227975505
801,2796216089,3227975505
24,2796216094,1654599248
801,2796216094,3227975484
801,2796216094,3227975505
801,2796216097,3227975505
801,2796216181,3227975505
801,2796216210,3227975484
801,2796216210,3227975505
801,2796216221,3227975505
801,2796216241,3227975505
902,2796216247,1654599248
801,2796216257,3227975505
801,2796216278,3227975505
801,2796216286,3227975505
801,2796216289,3227975505
801,2796238934,3227975505
801,2796238952,3227975505
801,2796239027,3227975505
902,2796239150,1654599248
801,2796239174,3227975505
902,2796239237,1654599248
801,2796239239,3227975505
801,2796239277,3227975505
801,2796239287,3227975505
902,2796239401,1654599248
801,2796239417,3227975505
801,2796239429,3227975505
801,2796239436,3227975505
801,2796239439,3227975505
801,2796239453,3227975505
801,2796239462,3227975505
801,2796239464,3227975505
801,2796239501,3227975505
902,2796239508,1654599248
801,2796239516,3227975505
902,2796239604,1654599248
801,2796239660,3227975505
801,2796239698,3227975505
801,2796239715,3227975505
902,2796239749,1654599248
902,2796239824,1654599248
801,2796272108,3227975505
501,2796288453,3227975248
501,2796288568,3227975248
801,2796288568,3227975505
501,2796288871,3227975248
902,2796288892,1654599248
501,2796288892,3227975248
801,2796288892,3227975505
801,2796501006,3227975505
801,2796501034,3227975505
801,2796501056,3227975505
801,2796501118,3227975484
801,2796501118,3227975505
801,2796501129,3227975505
801,2796501131,3227975505
801,2796501174,3227975505
801,2796501193,3227975505
801,2796501216,3227975505
801,2796501295,3227975505
801,2796501343,3227975505
801,2796501351,3227975505
801,2796501354,3227975505
801,2796501411,3227975484
801,2796501411,3227975505
801,2796501413,3227975505
801,2796501476,3227975505
801,2796501509,3227975505
801,2796501519,3227975505
801,2796501539,3227975505
801,2796501601,3227975505
801,2796501635,3227975505
801,2796501637,3227975505
801,2796501646,3227975505
801,2796501679,3227975505
801,2796501785,3227975484
801,2796501785,3227975505
801,2796501817,3227975484
801,2796501817,3227975505
801,2796501903,3227975505
801,2796501926,3227975505
801,2796501930,3227975484
801,2796501930,3227975505
801,2796501941,3227975505
801,2796501955,3227975505
801,2796501993,3227975484
801,2796501993,3227975505
801,2796502023,3227975505
801,2796502040,3227975505
24,2796502061,1654599248
801,2796502061,3227975484
801,2796502061,3227975505
801,2796502072,3227975484
801,2796502072,3227975505
801,2796502098,3227975505
801,2796502113,3227975505
801,2796502158,3227975505
902,2796502188,1654599248
801,2796502188,3227975484
801,2796502188,3227975505
801,2796502216,3227975484
801,2796502216,3227975505
24,2796502327,1654599248
801,2796502327,3227975484
801,2796502327,3227975505
24,2796502365,1654599248
801,2796502365,3227975484
801,2796502365,3227975505
801,2796502367,3227975505
24,2796502490,1654599248
801,2796502490,3227975484
801,2796502490,3227975505
801,2796502498,3227975505
801,2796502529,3227975505
801,2796502552,3227975505
801,2796502561,3227975505
801,2796502568,3227975505
801,2796502588,3227975505
801,2796502593,3227975505
801,2796502604,3227975484
801,2796502604,3227975505
801,2796502635,3227975505
902,2796502657,1654599248
801,2796502657,3227975484
801,2796502657,3227975505
801,2796502687,3227975505
801,2796502699,3227975505
801,2796502701,3227975505
24,2796502863,1654599248
801,2796502863,3227975484
801,2796502863,3227975505
801,2796502888,3227975484
801,2796502888,3227975505
24,2796502957,1654599248
801,2796502957,3227975484
801,2796502957,3227975505
802,2796502981,3227975505
902,2796533980,1654599248
902,2796533996,1654599248
801,2796533996,3227975484
902,2796534211,1654599248
501,2796534211,3227975249
801,2796534211,3227975484
801,2796534211,3227975505
801,2796534791,3227975484
801,2796534791,3227975505
801,2796534813,3227975505
801,2796534823,3227975505
801,2796534877,3227975505
801,2796534881,3227975505
24,2796534960,1654599248
801,2796534960,3227975484
801,2796534960,3227975505
801,2796534969,3227975505
801,2796534993,3227975484
801,2796534993,3227975505
902,2796534994,1654599248
501,2796534994,3227975249
801,2796534994,3227975505
902,2796535064,1654599248
801,2796535064,3227975484
801,2796535114,3227975505
902,2796535121,1654599248
801,2796535121,3227975484
801,2796535121,3227975505
801,2796535147,3227975505
801,2796535148,3227975505
24,2796535157,1654599248
801,2796535157,3227975484
801,2796535157,3227975505
902,2796535208,1654599248
501,2796535208,3227975249
802,2796535208,3227975484
801,2796535208,3227975505
801,2796535214,3227975505
801,2796535217,3227975505
801,2796535220,3227975505
801,2796535227,3227975505
801,2796535241,3227975505
902,2796535257,1654599248
801,2796535257,3227975484
801,2796535257,3227975505
801,2796535305,3227975505
801,2796535327,3227975505
801,2796535498,3227975505
801,2796535507,3227975505
801,2796535529,3227975505
801,2796535566,3227975505
801,2796535581,3227975505
801,2796535589,3227975505
801,2796535635,3227975505
24,2796535664,1654599248
801,2796535664,3227975484
801,2796535664,3227975505
902,2796535667,1654599248
801,2796535667,3227975484
801,2796535667,3227975505
801,2796535675,3227975505
801,2796535680,3227975484
801,2796535680,3227975505
801,2796535722,3227975505
902,2796535786,1654599248
802,2796535786,3227975484
801,2796535796,3227975484
801,2796535796,3227975505
801,2796535807,3227975505
502,2796599320,3227975248
502,2796599326,3227975248
501,2796599336,3227975248
502,2796599355,3227975248
801,2796599355,3227975505
502,2796599363,3227975248
502,2796599387,3227975248
801,2796599387,3227975505
502,2796599409,3227975248
501,2796599439,3227975248
501,2796599552,3227975248
902,2796599598,1654599248
502,2796599598,3227975248
502,2796599652,3227975248
501,2796599725,3227975248
501,2796599738,3227975248
801,2796599738,3227975505
501,2796599751,3227975248
502,2796599753,3227975248
501,2796599799,3227975248
902,2796599820,1654599248
501,2796599820,3227975248
501,2796599851,3227975248
501,2796599856,3227975248
502,2796599898,3227975248
801,2796599898,3227975505
501,2796599937,3227975248
501,2796599950,3227975248
501,2796599979,3227975248
501,2796599981,3227975248
501,2796599987,3227975248
502,2796600011,3227975248
502,2796600037,3227975248
902,2796600048,1654599248
501,2796600048,3227975248
801,2796600048,3227975505
502,2796600100,3227975248
501,2796600135,3227975248
502,2796600137,3227975248
801,2796600143,3227975505
501,2796600159,3227975248
502,2796600201,3227975248
801,2796600201,3227975505
502,2796600208,3227975248
801,2796600208,3227975505
502,2796600217,3227975248
501,2796600227,3227975248
501,2796600229,3227975248
801,2796600229,3227975505
501,2796600249,3227975248
501,2796600278,3227975248
501,2796600280,3227975248
801,2796600288,3227975505
501,2796600292,3227975248
801,2796600292,3227975505
502,2796600294,3227975248
501,2796681299,3227975248
501,2796681352,3227975248
801,2796681352,3227975505
501,2796681729,3227975248
501,2796682130,3227975248
801,2874067007,3227975505
801,2885209655,3227975505
902,2886637142,1654599248
501,2886637142,3227975249
801,2886637142,3227975505
801,2886729753,3227975504
801,2886729753,3227975505
801,2886729767,3227975505
801,2886729783,3227975504
801,2886729783,3227975505
902,2886741092,1654599248
902,2886741092,1654599249
902,2886741092,1654599277
801,2886741092,3227975484
801,2889352719,3227975504
801,2889352776,3227975505
801,2889352800,3227975505
801,2889352839,3227975504
801,2889352845,3227975505
801,2889352915,3227975505
801,2889352922,3227975504
24,2889352933,1654599249
24,2889353035,1654599249
502,2889353056,3227975248
801,2889353056,3227975504
801,2889353061,3227975505
801,2889353064,3227975505
801,2889353066,3227975504
801,2889353078,3227975504
801,2889353092,3227975504
801,2889353093,3227975505
501,2889353100,3227975248
801,2889353100,3227975504
801,2889353120,3227975504
24,2889353148,1654599249
801,2889353150,3227975504
801,2889353152,3227975504
502,2889353158,3227975248
801,2889353167,3227975504
502,2889353180,3227975248
24,2889353182,1654599249
801,2889353195,3227975505
801,2889353199,3227975505
801,2889353210,3227975504
24,2889353771,1654599249
501,2889353771,3227975248
801,2889353771,3227975504
24,2889353818,1654599249
801,2889353927,3227975504
801,2889353996,3227975504
802,2889354041,3227975504
502,2889354110,3227975248
801,2889354110,3227975504
501,2889354191,3227975248
801,2889354191,3227975504
802,2889354214,3227975504
801,2889354234,3227975504
801,2889354240,3227975505
24,2889354301,1654599249
801,2889354328,3227975504
802,2889354331,3227975504
501,2889354377,3227975248
801,2889354377,3227975504
801,2889354388,3227975505
801,2889354417,3227975504
801,2889354438,3227975504
801,2889354439,3227975504
502,2889354441,3227975248
801,2889354441,3227975504
24,2889354461,1654599249
801,2889354461,3227975504
24,2889354470,1654599249
24,2889354478,1654599249
24,2889354494,1654599249
801,2889354510,3227975504
24,2889354522,1654599249
801,2889354559,3227975504
24,2889354569,1654599249
24,2889354578,1654599249
801,2889354595,3227975505
502,2889354606,3227975248
801,2889354606,3227975504
801,2889354630,3227975505
801,2889354635,3227975505
801,2889354719,3227975504
801,2889356568,3227975504
801,2889358892,3227975505
801,2889358910,3227975504
801,2889358923,3227975505
801,2889358925,3227975505
801,2889358970,3227975504
801,2889358996,3227975504
801,2889359015,3227975505
801,2889359040,3227975504
502,2889359076,3227975248
24,2889359083,1654599249
801,2889359083,3227975504
801,2889359087,3227975505
802,2889359094,3227975504
801,2889359121,3227975505
801,2889359130,3227975504
502,2889359146,3227975248
801,2889359146,3227975505
24,2889359168,1654599249
801,2889359168,3227975504
801,2889359169,3227975504
801,2889359203,3227975505
801,2889359281,3227975505
801,2889359283,3227975505
801,2889359290,3227975505
801,2889359308,3227975505
801,2889359332,3227975505
801,2889359343,3227975504
902,2889496827,1654599249
802,2889496827,3227975504
801,2889512967,3227975504
24,2889512970,1654599249
501,2889512970,3227975248
801,2889512970,3227975504
502,2889513039,3227975248
801,2889513067,3227975504
801,2889513097,3227975504
801,2889513203,3227975504
801,2889513208,3227975504
24,2889513213,1654599249
801,2889513213,3227975504
501,2889513232,3227975248
801,2889513232,3227975504
502,2889513384,3227975248
801,2889517207,3227975505
801,2889517529,3227975505
801,2889518279,3227975505
801,2889518838,3227975505
801,2889518960,3227975505
501,2892473097,3227975248
801,2892473097,3227975505
502,2892487978,3227975248
801,2892487978,3227975505
902,2892490143,1654599248
502,2892490143,3227975248
801,2892490143,3227975505
902,2892494988,1654599248
502,2892494988,3227975248
801,2892494988,3227975505
902,2892495006,1654599248
501,2892495006,3227975248
801,2892495006,3227975505
902,2892906962,1654599248
502,2892906962,3227975248
502,2892906962,3227975249
801,2892906962,3227975504
801,2892906962,3227975505
801,2892909604,3227975504
24,2892909883,1654599248
501,2899979744,3227975249
502,2899992406,3227975249
502,2899996125,3227975248
902,2900037182,1654599248
501,2900037182,3227975248
801,2900037182,3227975505
24,2900064439,1654599249
502,2900064439,3227975248
801,2900064439,3227975504
24,2900229235,1654599248
501,2900229235,3227975248
801,2900229235,3227975505
502,2901948257,3227975248
24,2902405850,1654599248
24,2902405850,1654599249
902,2902405850,1654599277
502,2902405850,3227975228
501,2902405850,3227975248
501,2902405850,3227975249
801,2902405850,3227975484
801,2902405850,3227975504
801,2902405850,3227975505
501,2903036329,3227975248
24,2904575268,1654599248
24,2904575755,1654599248
24,2904575889,1654599248
801,2904575889,3227975504
801,2904575889,3227975505
902,2904576785,1654599248
902,2904576785,1654599249
801,2904576785,3227975504
802,2904576785,3227975505
801,2904577242,3227975505
24,2904577918,1654599248
902,2904577918,1654599249
801,2904577918,3227975504
902,2904609802,1654599249
501,2904609802,3227975248
801,2904609802,3227975504
24,2904610328,1654599249
801,2904610328,3227975504
502,2904610427,3227975248
801,2904610427,3227975504
24,2904610721,1654599249
801,2904610721,3227975504
24,2904611218,1654599249
801,2904611218,3227975504
24,2904611390,1654599249
501,2904611390,3227975248
801,2904611390,3227975504
24,2904611501,1654599249
801,2904611501,3227975504
801,2904619526,3227975504
501,2904655529,3227975248
902,2904668966,1654599248
24,2904701498,1654599248
502,2904701498,3227975248
801,2904701498,3227975505
24,2904710565,1654599248
24,2904724961,1654599248
801,2904724961,3227975504
501,2906385191,3227975248
902,2913230526,1654599248
501,2913230526,3227975248
902,2913301853,1654599248
501,2913301853,3227975249
801,2913301853,3227975505
902,2913448341,1654599248
501,2913448341,3227975249
801,2913448341,3227975505
902,2913448637,1654599248
501,2913448637,3227975249
801,2913448637,3227975505
902,2914095329,1654599248
801,2914095329,3227975505
24,2914121601,1654599248
502,2914121601,3227975248
801,2914121601,3227975505
902,2914149279,1654599248
801,2914149279,3227975505
902,2914253051,1654599248
501,2914253051,3227975248
801,2914253051,3227975504
801,2914253051,3227975505
502,2914275561,3227975249
802,2914275561,3227975505
501,2914320357,3227975248
