,a_saddr,b_saddr,a_saddr_asn,a_saddr_asorg,a_saddr_as_ip,a_saddr_lat,a_saddr_long,b_saddr_asn,b_saddr_asorg,b_saddr_as_ip,b_saddr_lat,b_saddr_long,count,bad_count,bad_ratio,mean_Qualfun,mean_b_mos_adapt_mult10,bad_count_lt40
1518,3227975251,583270398,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.255.254,39.0481,-77.4728,6,0,0.0,3.722018722018722,45.0,0
1519,3227975250,583270399,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,14618,"Amazon.com, Inc.",34.195.255.255,39.0481,-77.4728,2,0,0.0,0.0,45.0,0
1520,3227975506,621698857,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,12479,Orange Espagne SA,37.14.95.41,41.3888,2.159,5,0,0.0,4.843569088125077,43.2,1
1521,3227975507,621698857,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,12479,Orange Espagne SA,37.14.95.41,41.3888,2.159,1,0,0.0,4.468865097830473,43.0,0
1522,3227975506,646084610,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,174,Cogent Communications,38.130.120.2,43.7379,-79.726,9,0,0.0,1.4583333333333333,45.0,0
1523,3227975507,646084610,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,174,Cogent Communications,38.130.120.2,43.7379,-79.726,3,0,0.0,0.13888888888888887,45.0,0
1524,3227975507,646084629,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,174,Cogent Communications,38.130.120.21,43.7379,-79.726,29,0,0.0,0.7066015751018228,44.172413793103445,2
1525,3227975506,646084629,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,174,Cogent Communications,38.130.120.21,43.7379,-79.726,51,0,0.0,0.7575519552084825,44.86274509803921,0
1526,1654599250,646084629,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,174,Cogent Communications,38.130.120.21,43.7379,-79.726,1,0,0.0,2.102510460251046,45.0,0
1527,3227975507,646166067,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,395965,Carrytel,38.131.182.51,43.8432,-79.5644,3,0,0.0,3.1768175658175632,45.0,0
1528,3227975506,646166067,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,395965,Carrytel,38.131.182.51,43.8432,-79.5644,2,0,0.0,4.531697810386335,45.0,0
1529,3227975251,646213555,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,9009,M247 Ltd,38.132.111.179,25.9122,-80.3965,2,0,0.0,1.4812390924956371,45.0,0
1530,3227975507,646213574,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,9009,M247 Ltd,38.132.111.198,25.9122,-80.3965,1,0,0.0,1.8207622150774299,45.0,0
1531,3227975251,646217129,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,9009,M247 Ltd,38.132.125.169,25.9122,-80.3965,4,0,0.0,1.7668269230769231,44.5,0
1532,3227975251,646217141,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,9009,M247 Ltd,38.132.125.181,25.9122,-80.3965,2,0,0.0,1.4350925978832954,45.0,0
1533,3227975506,646765675,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,174,Cogent Communications,38.140.220.107,43.6827,-79.373,4,0,0.0,0.02358490566037736,45.0,0
1534,3227975251,755171365,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.0.37,42.9976,-81.2563,2,0,0.0,0.0,45.0,0
1535,3227975250,755171365,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.0.37,42.9976,-81.2563,8,0,0.0,0.0,45.0,0
1536,1654599250,755171365,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,45.3.0.37,42.9976,-81.2563,1,0,0.0,0.0,45.0,0
1537,3227975507,755171365,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.0.37,42.9976,-81.2563,85,0,0.0,0.09566396171305902,44.95294117647059,0
1538,3227975506,755171365,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.0.37,42.9976,-81.2563,106,0,0.0,0.3347717471836167,44.89622641509434,0
1539,3227975507,755171422,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.0.94,42.9976,-81.2563,215,4,0.018604651162790697,6.184540451366397,42.70697674418604,26
1540,3227975506,755171422,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.0.94,42.9976,-81.2563,171,2,0.011695906432748537,5.48046711040732,42.78947368421053,21
1541,3227975507,755171471,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.0.143,42.9976,-81.2563,62,0,0.0,0.05820380654008361,45.0,0
1542,3227975506,755171471,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.0.143,42.9976,-81.2563,74,0,0.0,0.06013181620117574,45.0,0
1543,3227975506,755171567,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.0.239,42.9976,-81.2563,302,6,0.019867549668874173,1.138058603958255,44.0,14
1544,3227975507,755171567,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.0.239,42.9976,-81.2563,278,6,0.02158273381294964,1.363237381890998,43.935251798561154,12
1545,3227975506,755171609,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.1.25,43.8,-79.4167,142,0,0.0,0.4102314639845905,44.943661971830984,0
1546,3227975507,755171609,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.1.25,43.8,-79.4167,150,0,0.0,0.4579636559077262,44.96,0
1547,3227975251,755171609,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.1.25,43.8,-79.4167,2,0,0.0,1.5789473684210527,45.0,0
1548,3227975507,755171610,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.1.26,43.8,-79.4167,26,0,0.0,0.1017411578532886,45.0,0
1549,3227975506,755171610,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.1.26,43.8,-79.4167,18,0,0.0,0.08626016997394856,45.0,0
1550,3227975507,755171934,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.2.94,42.9915,-81.3402,234,4,0.017094017094017096,5.689981515627579,43.098290598290596,26
1551,3227975506,755171934,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.2.94,42.9915,-81.3402,184,2,0.010869565217391304,5.763528671702151,43.45652173913044,12
1552,3227975507,755171943,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.2.103,42.9915,-81.3402,274,0,0.0,0.07892923029882323,44.98905109489051,0
1553,3227975506,755171943,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.2.103,42.9915,-81.3402,204,0,0.0,0.07173077177301666,45.0,0
1554,3227975506,755172075,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.2.235,43.6192,-79.6538,74,0,0.0,0.22993877075884628,43.810810810810814,2
1555,3227975507,755172075,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.2.235,43.6192,-79.6538,82,0,0.0,0.2678056162811149,43.890243902439025,4
1556,3227975507,755172365,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.4.13,43.4881,-79.7098,3,0,0.0,0.03745318352059925,45.0,0
1557,3227975506,755172365,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.4.13,43.4881,-79.7098,1,0,0.0,0.12195121951219512,45.0,0
1558,3227975251,755172365,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.4.13,43.4881,-79.7098,19,0,0.0,0.10501204945821403,45.0,0
1559,3227975250,755172365,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.4.13,43.4881,-79.7098,8,0,0.0,0.029853702096042097,45.0,0
1560,3227975507,755172572,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.4.220,43.4881,-79.7098,9,0,0.0,0.36486567574298706,44.77777777777778,0
1561,3227975506,755172572,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.4.220,43.4881,-79.7098,4,0,0.0,0.8393232117719162,44.25,0
1562,3227975507,755172612,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.5.4,43.4881,-79.7098,3,0,0.0,18.759738095651503,39.666666666666664,1
1563,3227975250,755172612,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.5.4,43.4881,-79.7098,2,0,0.0,14.297235023041475,45.0,0
1564,3227975506,755172612,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.5.4,43.4881,-79.7098,7,0,0.0,9.22527847231535,40.857142857142854,2
1565,3227975506,755172694,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.5.86,43.4881,-79.7098,90,0,0.0,0.24523818164412736,45.0,0
1566,3227975507,755172694,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.5.86,43.4881,-79.7098,106,0,0.0,0.28820285630082965,44.735849056603776,2
1567,3227975506,755172737,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.5.129,44.25,-79.5833,92,0,0.0,0.08650169492892314,44.96739130434783,0
1568,3227975507,755172737,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.5.129,44.25,-79.5833,94,0,0.0,0.05016977283702411,44.97872340425532,0
1569,3227975251,755172912,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.6.48,43.4881,-79.7098,96,0,0.0,0.1022317000622988,44.979166666666664,0
1570,3227975250,755172912,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.6.48,43.4881,-79.7098,88,0,0.0,0.14272406715533228,44.97727272727273,0
1571,3227975507,755172978,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.6.114,43.4881,-79.7098,166,0,0.0,0.06973630308898864,44.48192771084337,4
1572,3227975506,755172978,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.6.114,43.4881,-79.7098,139,0,0.0,0.08618244842026852,44.489208633093526,5
1573,1654599251,755172978,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.6.114,43.4881,-79.7098,2,0,0.0,0.0,45.0,0
1574,3227975250,755172978,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.6.114,43.4881,-79.7098,2,0,0.0,0.0,45.0,0
1575,3227975507,755173084,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.6.220,43.4881,-79.7098,38,0,0.0,0.4926467844347579,44.473684210526315,2
1576,3227975506,755173084,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.6.220,43.4881,-79.7098,28,0,0.0,0.18805317668942392,44.92857142857143,0
1577,3227975506,755173190,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.7.70,43.4881,-79.7098,126,0,0.0,0.3687662365344935,45.0,0
1578,3227975507,755173190,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.7.70,43.4881,-79.7098,128,0,0.0,0.4637687591134868,44.984375,0
1579,3227975507,755173363,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.7.243,43.4881,-79.7098,611,0,0.0,0.03897028421449399,44.42880523731588,13
1580,3227975506,755173363,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.7.243,43.4881,-79.7098,567,0,0.0,0.061817080017208016,44.613756613756614,7
1581,3227975250,755173363,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.7.243,43.4881,-79.7098,2,0,0.0,0.0,44.5,0
1582,3227975251,755173363,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.7.243,43.4881,-79.7098,2,0,0.0,0.0,45.0,0
1583,1654599250,755173363,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,45.3.7.243,43.4881,-79.7098,1,0,0.0,0.0,42.0,0
1584,3227975506,755173367,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.7.247,43.4881,-79.7098,84,4,0.047619047619047616,1.370349204437033,41.5,20
1585,3227975507,755173367,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.7.247,43.4881,-79.7098,102,2,0.0196078431372549,1.485396214066264,42.64705882352941,20
1586,3227975506,755173386,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.8.10,43.2783,-79.8344,23,0,0.0,0.9852624772085572,44.608695652173914,1
1587,3227975507,755173386,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.8.10,43.2783,-79.8344,31,0,0.0,0.3304994612940458,45.0,0
1588,3227975507,755173533,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.8.157,43.1447,-79.2634,10,0,0.0,0.09174930020119396,45.0,0
1589,3227975506,755173533,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.8.157,43.1447,-79.2634,5,0,0.0,0.07146549839254333,45.0,0
1590,3227975507,755173613,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.8.237,43.1447,-79.2634,126,0,0.0,0.13314871117778135,45.0,0
1591,3227975506,755173613,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.8.237,43.1447,-79.2634,103,0,0.0,0.14192956544556704,45.0,0
1592,3227975250,755173613,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.8.237,43.1447,-79.2634,2,0,0.0,0.3672624139766063,45.0,0
1593,3227975250,755173727,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.9.95,43.5924,-79.7611,114,0,0.0,0.09380692886711234,44.96491228070175,0
1594,3227975251,755173727,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.9.95,43.5924,-79.7611,84,0,0.0,0.14971693928434726,44.92857142857143,0
1595,3227975506,755173866,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.9.234,43.5924,-79.7611,16,0,0.0,0.5718858242201748,44.875,0
1596,3227975507,755173866,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.9.234,43.5924,-79.7611,36,0,0.0,0.2216602230421709,45.0,0
1597,3227975251,755174100,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.10.212,43.2313,-79.9049,2,0,0.0,13.333333333333334,45.0,0
1598,3227975507,755174100,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.10.212,43.2313,-79.9049,2,0,0.0,6.187070938215103,43.0,0
1599,3227975507,755174249,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.11.105,43.2001,-79.5663,426,0,0.0,0.0888691295506805,44.98826291079812,0
1600,3227975506,755174249,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.11.105,43.2001,-79.5663,355,0,0.0,0.07112879132549922,44.985915492957744,0
1601,3227975250,755174249,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.11.105,43.2001,-79.5663,6,0,0.0,0.16000831048716016,45.0,0
1602,1654599250,755174249,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,45.3.11.105,43.2001,-79.5663,6,0,0.0,0.0770993039034276,45.0,0
1603,3227975251,755174249,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.11.105,43.2001,-79.5663,8,0,0.0,0.060829721921271215,45.0,0
1604,1654599251,755174249,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.11.105,43.2001,-79.5663,5,0,0.0,0.08437761069340016,45.0,0
1605,3227975251,755174306,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.11.162,43.2001,-79.5663,48,0,0.0,0.031560135380437206,45.0,0
1606,3227975250,755174306,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.11.162,43.2001,-79.5663,98,0,0.0,0.3131538076873069,44.97959183673469,0
1607,3227975507,755174324,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.11.180,43.2001,-79.5663,384,0,0.0,0.09395616379633338,44.559895833333336,4
1608,3227975506,755174324,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.11.180,43.2001,-79.5663,402,0,0.0,0.08462056116194959,44.5,2
1609,1654599250,755174324,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,45.3.11.180,43.2001,-79.5663,1,0,0.0,0.0,44.0,0
1610,3227975507,755174458,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.12.58,43.2055,-79.9004,222,0,0.0,0.4698363658284653,42.57657657657658,28
1611,3227975506,755174458,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.12.58,43.2055,-79.9004,236,0,0.0,0.5606572779576414,42.86440677966102,29
1612,3227975250,755174458,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.12.58,43.2055,-79.9004,22,0,0.0,0.7579199545547773,43.31818181818182,0
1613,3227975251,755174458,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.12.58,43.2055,-79.9004,15,0,0.0,0.47865567272986526,44.2,0
1614,1654599251,755174458,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.12.58,43.2055,-79.9004,1,0,0.0,0.12987012987012986,42.0,0
1615,3227975506,755174545,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.12.145,43.6656,-79.383,18,0,0.0,2.2255834828701966,44.44444444444444,0
1616,3227975507,755174545,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.12.145,43.6656,-79.383,10,0,0.0,2.4101224298768242,44.7,0
1617,1654599250,755174545,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,45.3.12.145,43.6656,-79.383,1,0,0.0,8.858734087694485,44.0,0
1618,1654599251,755174545,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.12.145,43.6656,-79.383,1,0,0.0,0.04405286343612335,45.0,0
1619,3227975506,755174553,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.12.153,43.6656,-79.383,228,0,0.0,0.2691235525583424,43.666666666666664,4
1620,3227975507,755174553,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.12.153,43.6656,-79.383,280,0,0.0,0.4765199732611157,43.44642857142857,19
1621,3227975251,755174553,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.12.153,43.6656,-79.383,18,0,0.0,0.11027101897837485,44.22222222222222,0
1622,3227975250,755174553,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.12.153,43.6656,-79.383,19,0,0.0,0.054775223095384525,43.68421052631579,0
1623,1654599251,755174553,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.12.153,43.6656,-79.383,1,0,0.0,4.615384615384615,37.0,1
1624,3227975506,755174586,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.12.186,43.6656,-79.383,457,0,0.0,0.27183474740999264,44.88621444201313,2
1625,3227975507,755174586,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.12.186,43.6656,-79.383,426,0,0.0,0.332885615094058,44.809859154929576,6
1626,3227975506,755174815,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.13.159,43.6656,-79.383,220,4,0.01818181818181818,0.19020053009714763,44.18181818181818,8
1627,3227975507,755174815,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.13.159,43.6656,-79.383,200,4,0.02,0.1587897226707707,44.115,4
1628,1654599250,755174815,395766,CloudPBX,98.159.46.82,40.7432,-75.2242,40788,Start Communications,45.3.13.159,43.6656,-79.383,1,0,0.0,0.1282051282051282,44.0,0
1629,3227975506,755174863,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.13.207,43.6656,-79.383,2,0,0.0,9.79957972692451,43.0,0
1630,3227975507,755175025,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.14.113,43.6861,-79.4025,71,0,0.0,0.06043041437324998,44.985915492957744,0
1631,3227975506,755175025,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.14.113,43.6861,-79.4025,85,0,0.0,0.044381559034060956,45.0,0
1632,3227975507,755175179,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.15.11,42.9915,-81.3402,4,0,0.0,10.20152418533296,41.75,2
1633,3227975506,755175179,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.15.11,42.9915,-81.3402,8,0,0.0,5.355055337951615,44.5,0
1634,3227975506,755175188,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.15.20,42.9915,-81.3402,176,2,0.011363636363636364,0.5817850389358455,44.67045454545455,6
1635,3227975507,755175188,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.15.20,42.9915,-81.3402,155,0,0.0,0.3878477177538958,44.94193548387097,0
1636,3227975250,755175188,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.15.20,42.9915,-81.3402,1,0,0.0,0.0,45.0,0
1637,3227975251,755175188,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.15.20,42.9915,-81.3402,1,0,0.0,0.0,45.0,0
1638,1654599251,755175188,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.15.20,42.9915,-81.3402,1,0,0.0,0.24691358024691357,45.0,0
1639,3227975506,755175418,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.15.250,42.9976,-81.2563,4,0,0.0,0.0,45.0,0
1640,3227975251,755175418,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.15.250,42.9976,-81.2563,84,0,0.0,0.0535026118628532,44.976190476190474,0
1641,3227975250,755175418,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.15.250,42.9976,-81.2563,65,0,0.0,0.06326262612153269,44.90769230769231,0
1642,3227975507,755175620,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.16.196,42.9976,-81.2563,1,0,0.0,0.0,45.0,0
1643,3227975506,755175620,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.16.196,42.9976,-81.2563,1,0,0.0,0.0,43.0,0
1644,3227975506,755175847,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.17.167,43.4032,-79.7186,404,2,0.0049504950495049506,0.6019405750121487,44.804455445544555,2
1645,3227975507,755175847,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.17.167,43.4032,-79.7186,416,4,0.009615384615384616,0.8369470313629267,44.62980769230769,7
1646,3227975507,755175858,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.17.178,43.4032,-79.7186,10,0,0.0,0.6617716195736741,44.6,0
1647,3227975507,755175868,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.17.188,43.4032,-79.7186,473,5,0.010570824524312896,1.6196846755120322,43.9323467230444,18
1648,3227975506,755175868,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.17.188,43.4032,-79.7186,485,3,0.006185567010309278,1.4440297058754714,44.088659793814436,12
1649,3227975251,755175868,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.17.188,43.4032,-79.7186,2,0,0.0,1.3339850693210096,44.0,0
1650,3227975250,755175868,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.17.188,43.4032,-79.7186,2,0,0.0,0.0,45.0,0
1651,1654599251,755175868,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.17.188,43.4032,-79.7186,1,0,0.0,0.0,45.0,0
1652,3227975506,755175897,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.17.217,43.4032,-79.7186,112,0,0.0,0.2086147094995519,44.142857142857146,2
1653,3227975507,755175897,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.17.217,43.4032,-79.7186,136,0,0.0,0.11348947380438285,44.25,6
1654,3227975507,755176040,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.18.104,43.7276,-79.3148,78,0,0.0,0.05449751944052803,45.0,0
1655,3227975506,755176040,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.18.104,43.7276,-79.3148,88,0,0.0,0.06285784483903024,45.0,0
1656,3227975506,755176586,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.20.138,43.5148,-79.884,2,2,1.0,12.1875,10.0,2
1657,3227975507,755176586,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.20.138,43.5148,-79.884,2,2,1.0,7.471988795518207,10.0,2
1658,3227975507,755176634,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.20.186,43.5148,-79.884,179,0,0.0,0.2490779179768849,44.486033519553075,3
1659,3227975506,755176634,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.20.186,43.5148,-79.884,158,3,0.0189873417721519,0.14855279433531862,44.18987341772152,6
1660,1654599251,755176634,395766,CloudPBX,98.159.46.83,40.7432,-75.2242,40788,Start Communications,45.3.20.186,43.5148,-79.884,2,0,0.0,0.0,44.0,0
1661,3227975250,755176634,395152,CloudPBX,192.102.254.82,43.6319,-79.3716,40788,Start Communications,45.3.20.186,43.5148,-79.884,1,0,0.0,0.0,45.0,0
1662,3227975251,755176634,395152,CloudPBX,192.102.254.83,43.6319,-79.3716,40788,Start Communications,45.3.20.186,43.5148,-79.884,1,0,0.0,0.0,45.0,0
1663,3227975506,755176717,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.21.13,42.8719,-81.2472,2,2,1.0,4.53857421875,34.0,2
1664,3227975506,755176764,393755,CloudPBX,192.102.255.82,43.6319,-79.3716,40788,Start Communications,45.3.21.60,42.8719,-81.2472,6,2,0.3333333333333333,6.062495990835212,40.0,2
1665,3227975507,755176764,393755,CloudPBX,192.102.255.83,43.6319,-79.3716,40788,Start Communications,45.3.21.60,42.8719,-81.2472,2,0,0.0,0.0,45.0,0
